,C_100.0,C_1000000.0,C_101.0,C_34.0,C_35.0,C_35.5,C_36.0,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_100.0,P_101.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
165,,0.0,,0.0,-1.0,3.0,2.0,,,,,,,,,329.99999999999994,0.2041711601965254,76.79,376.1060079498281,5272.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,145.0,51.0,-1.0,-18.000000000000004,10.0,TAP
23,,0.0,,-1.0,2.0,0.0,3.0,,,,,,,,,315.0,0.2013857682721385,74.29,368.89399205017185,5237.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,140.99999999999997,48.0,1.0,-17.0,9.0,TAP
161,,0.0,,0.0,-1.0,2.0,2.0,,,,,,,,,235.0,0.1994265451985843,56.06,281.10600794982815,3929.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,38.0,-1.0,-13.0,7.000000000000001,TAP
177,,0.0,,0.0,-2.0,3.0,4.0,,,,,,,,,374.99999999999994,0.19560712672173217,91.39,467.21201589965625,6515.070755233674,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,167.0,63.0,-2.0,-21.000000000000004,11.0,TAP
169,,0.0,,0.0,-1.0,5.0,1.0,,,,,,,,,445.0,0.1909770975751974,93.79,491.10600794982815,6645.070755233674,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,65.0,-1.0,-24.000000000000004,13.999999999999998,TAP
172,,0.0,,0.0,-2.0,2.0,4.0,,,,,,,,,280.0,0.189838041174493,70.66,372.2120158996563,5172.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,125.99999999999997,50.0,-2.0,-16.0,8.0,TAP
156,,0.0,,0.0,-1.0,1.0,2.0,,,,,,,,,140.0,0.189838041174493,35.33,186.10600794982815,2586.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,62.999999999999986,25.0,-1.0,-8.0,4.0,TAP
26,,0.0,,-1.0,3.0,0.0,2.0,,,,,,,,,359.99999999999994,0.18807030949963918,69.17,367.78798410034364,5292.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,154.0,48.0,1.9999999999999998,-18.000000000000004,10.0,TAP
99,,0.0,,-1.0,0.0,2.0,3.0,,,,,,,,,265.0,0.18744557002291362,77.06,411.10600794982815,5187.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,126.99999999999999,50.0,-1.0,-17.0,9.0,TAP
18,,0.0,,-1.0,1.0,0.0,3.0,,,,,,,,,195.0,0.18627118644067797,54.95,295.0,3869.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,92.99999999999999,36.0,0.0,-12.0,6.0,TAP
167,,0.0,,0.0,-1.0,4.0,1.0,,,,,,,,,350.0,0.18444557399708508,73.06,396.10600794982815,5302.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,150.99999999999997,52.0,-1.0,-19.000000000000004,11.0,TAP
29,,0.0,,-1.0,4.0,0.0,2.0,,,,,,,,,480.0,0.18439583333333334,88.51,480.0,6660.070755233674,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,201.99999999999994,60.0,3.0,-23.000000000000004,13.0,TAP
180,,0.0,,0.0,-2.0,4.0,3.0,,,,,,,,,395.0,0.17990114598908405,87.65,487.2120158996563,6545.070755233674,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,172.99999999999997,64.0,-2.0,-22.0,12.0,TAP
164,,0.0,,0.0,-1.0,3.0,1.0,,,,,,,,,254.99999999999994,0.17375940239863244,52.32,301.1060079498281,3959.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,110.00000000000001,39.0,-1.0,-14.000000000000002,8.0,TAP
176,,0.0,,0.0,-2.0,3.0,3.0,,,,,,,,,299.99999999999994,0.17062200362857025,66.92,392.21201589965625,5202.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,131.99999999999997,51.0,-2.0,-17.0,9.0,TAP
102,,0.0,,-1.0,0.0,3.0,2.0,,,,,,,,,284.99999999999994,0.17009737430644695,73.33,431.1060079498281,5217.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,133.0,51.0,-1.0,-18.000000000000004,10.0,TAP
22,,0.0,,-1.0,2.0,0.0,2.0,,,,,,,,,240.0,0.1695169052366849,49.82,293.89399205017185,3924.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,106.0,36.0,1.0,-13.0,7.000000000000001,TAP
183,,0.0,,0.0,-3.0,3.0,5.0,,,,,,,,,344.9999999999999,0.16866741147105882,81.52,483.31802384948435,6445.070755233674,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,154.0,63.0,-3.0,-20.0,10.0,TAP
203,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
204,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
205,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
206,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
207,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
238,,1.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
239,,2.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
240,,3.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
241,,4.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
242,,5.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
28,,0.0,,-1.0,4.0,0.0,1.0,,,,,,,,,405.0,0.15812345679012346,64.04,405.0,5347.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,167.0,48.0,3.0,-19.000000000000004,11.0,TAP
98,,0.0,,-1.0,0.0,2.0,2.0,,,,,,,,,190.0,0.15649824387504493,52.6,336.10600794982815,3874.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,92.0,38.0,-1.0,-13.0,7.000000000000001,TAP
171,,0.0,,0.0,-2.0,2.0,3.0,,,,,,,,,205.0,0.15541094413758327,46.19,297.2120158996563,3859.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,90.99999999999999,38.0,-2.0,-12.0,6.0,TAP
103,,0.0,,-1.0,0.0,4.0,1.0,,,,,,,,,305.0,0.1542652919128042,69.59,451.10600794982815,5247.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,139.0,52.0,-1.0,-19.000000000000004,11.0,TAP
179,,0.0,,0.0,-2.0,4.0,2.0,,,,,,,,,320.0,0.15329490059159792,63.19,412.2120158996563,5232.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,138.0,52.0,-2.0,-18.0,10.0,TAP
160,,0.0,,0.0,-1.0,2.0,1.0,,,,,,,,,160.0,0.15327064123084597,31.59,206.10600794982815,2616.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,69.0,26.0,-1.0,-9.0,5.0,TAP
25,,0.0,,-1.0,3.0,0.0,1.0,,,,,,,,,284.99999999999994,0.15267019969193996,44.7,292.78798410034364,3979.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,119.0,36.0,1.9999999999999998,-14.000000000000002,8.0,TAP
198,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
199,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
200,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
201,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
202,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
233,,1.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
234,,2.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
235,,3.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
236,,4.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
237,,5.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
7,,0.0,,-1.0,3.0,2.0,0.0,,,,,,,,,399.99999999999994,0.1512795923501759,61.69,407.78798410034364,5352.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,166.0,50.0,1.9999999999999998,-20.0,12.0,TAP
5,,0.0,,-1.0,2.0,3.0,0.0,,,,,,,,,374.99999999999994,0.14707597021461874,63.08,428.8939920501718,5327.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,159.0,51.0,1.0,-20.0,12.0,TAP
2,,0.0,,-1.0,1.0,4.0,0.0,,,,,,,,,350.0,0.14326666666666665,64.47,450.0,5302.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,152.0,52.0,0.0,-20.0,12.0,TAP
8,,0.0,,-1.0,4.0,1.0,0.0,,,,,,,,,425.0,0.1419058823529412,60.31,425.0,5377.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,172.99999999999997,49.0,3.0,-20.0,12.0,TAP
116,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
117,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
118,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
119,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
120,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
131,,1.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
132,,2.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
133,,3.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
134,,4.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
135,,5.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
182,,0.0,,0.0,-3.0,3.0,4.0,,,,,,,,,269.9999999999999,0.1397195241644047,57.05,408.31802384948435,5132.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,119.0,51.0,-3.0,-16.0,8.0,TAP
181,,0.0,,0.0,-2.0,5.0,1.0,,,,,,,,,340.0,0.13754823515550318,59.45,432.2120158996563,5262.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,53.0,-2.0,-19.0,11.0,TAP
101,,0.0,,-1.0,0.0,3.0,1.0,,,,,,,,,209.99999999999994,0.1372063343758129,48.86,356.1060079498281,3904.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,98.0,39.0,-1.0,-14.000000000000002,8.0,TAP
175,,0.0,,0.0,-2.0,3.0,2.0,,,,,,,,,224.99999999999994,0.133822168998252,42.45,317.21201589965625,3889.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,97.0,39.0,-2.0,-13.0,7.000000000000001,TAP
6,,0.0,,-1.0,3.0,1.0,0.0,,,,,,,,,304.99999999999994,0.13095132192437375,40.96,312.78798410034364,4009.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,125.0,37.0,1.9999999999999998,-15.000000000000002,9.0,TAP
51,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
52,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
53,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
54,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
55,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
81,,1.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
82,,2.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
83,,3.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
84,,4.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
85,,5.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
31,,0.0,,-2.0,3.0,0.0,3.0,,,,,,,,,284.99999999999994,0.1272061158531827,55.83,438.8939920501718,5167.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,128.99999999999997,48.0,0.9999999999999999,-17.0,9.0,TAP
4,,0.0,,-1.0,2.0,2.0,0.0,,,,,,,,,280.0,0.12683666375655053,42.35,333.89399205017185,3984.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,118.0,38.0,1.0,-15.000000000000002,9.0,TAP
185,,0.0,,0.0,-3.0,4.0,3.0,,,,,,,,,289.99999999999994,0.12448693968278399,53.32,428.3180238494844,5162.056604186939,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,124.99999999999997,52.0,-3.0,-17.0,9.0,TAP
193,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
194,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
195,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
196,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
197,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
228,,1.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
229,,2.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
230,,3.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
231,,4.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
232,,5.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
1,,0.0,,-1.0,1.0,3.0,0.0,,,,,,,,,254.99999999999994,0.12321126760563383,43.74,354.99999999999994,3959.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,110.99999999999999,39.0,0.0,-15.000000000000002,9.0,TAP
111,,0.0,,-1.0,0.0,4.0,0.0,,,,,,,,,230.0,0.11999276545994517,45.13,376.10600794982815,3934.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,40.0,-1.0,-15.000000000000002,9.0,TAP
112,,0.0,,-1.0,0.0,4.0,0.0,,,,,,,,,230.0,0.11999276545994517,45.13,376.10600794982815,3934.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,40.0,-1.0,-15.000000000000002,9.0,TAP
113,,0.0,,-1.0,0.0,4.0,0.0,,,,,,,,,230.0,0.11999276545994517,45.13,376.10600794982815,3934.042453140204,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,40.0,-1.0,-15.000000000000002,9.0,TAP
