Cost of Strategy,Description,Exp_Pnl/Max_Loss,Expected PnL,Leg_Profit_Factor,Leg_profit,Max_Loss,Max_Profit,Name,Prob of Loss,Prob of Profit,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Strike_1,Strike_1_alloc,Strike_1_type,Strike_2,Strike_2_alloc,Strike_2_type,Strike_3,Strike_3_alloc,Strike_3_type,Underlying
-2100.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14928518518518455,-806.14,0.38888888888888723,2100.0,5400.000000000023,2595.000000000772,Bearish Call Modified Butterfly,44.69,55.31,0.4805555555556965,-579.9999999999998,-19.99999999999997,5.551115123125783e-15,89.99999999999994,-19.99999999999997,107.5,10.0,Call,108.0,-30.0,Call,112.0,20.0,Call,XBI
-2680.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12392213114754061,-907.11,0.3661202185792339,2680.0,7320.000000000022,3675.0000000007576,Bearish Call Modified Butterfly,44.69,55.31,0.5020491803279709,-770.0,-49.99999999999998,-9.999999999999998,110.00000000000006,-49.99999999999998,106.5,10.0,Call,107.5,-30.0,Call,113.0,20.0,Call,XBI
-1160.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.19396774193548286,-841.82,0.26728110599078203,1160.0,4340.000000000023,2655.000000000772,Bearish Call Modified Butterfly,44.69,55.31,0.6117511520739074,-429.9999999999997,-29.999999999999982,10.000000000000004,79.99999999999999,-29.999999999999982,106.5,10.0,Call,108.0,-30.0,Call,111.5,20.0,Call,XBI
-1250.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1665199999999997,-1040.75,0.19999999999999965,1250.0,6250.000000000011,3745.0000000007576,Bearish Call Modified Butterfly,44.69,55.31,0.5992000000001202,-610.0,-70.0,0.0,100.00000000000003,-29.999999999999982,105.0,10.0,Call,107.5,-30.0,Call,112.5,20.0,Call,XBI
-1110.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1370688575899841,-875.87,0.17370892018779313,1110.0,6390.000000000011,4605.000000000744,Bearish Call Modified Butterfly,44.69,55.31,0.7206572769954204,-629.9999999999999,-50.000000000000014,0.0,140.0,-49.999999999999986,103.5,10.0,Call,107.0,-30.0,Call,112.5,20.0,Call,XBI
-2280.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.13336426592797743,-962.89,0.31578947368420957,2280.0,7220.000000000022,3775.0000000007576,Bearish Call Modified Butterfly,44.69,55.31,0.5228531855956712,-740.0000000000001,-59.999999999999986,-9.999999999999998,100.0,-49.99999999999998,106.0,10.0,Call,107.5,-30.0,Call,113.0,20.0,Call,XBI
-2400.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14779696969696945,-975.46,0.36363636363636304,2400.0,6600.000000000011,3395.0000000007576,Bearish Call Modified Butterfly,45.48,54.52,0.5143939393940533,-689.9999999999999,-49.999999999999986,-9.999999999999998,90.00000000000001,-29.999999999999982,106.5,10.0,Call,107.5,-30.0,Call,112.5,20.0,Call,XBI
-1510.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.18208463251670284,-817.56,0.33630289532293817,1510.0,4490.000000000023,2505.000000000772,Bearish Call Modified Butterfly,45.48,54.52,0.5579064587974966,-459.9999999999998,-29.999999999999982,10.000000000000004,70.00000000000001,-19.99999999999997,107.0,10.0,Call,108.0,-30.0,Call,111.5,20.0,Call,XBI
-970.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.19530198915009003,-1080.02,0.1754068716094029,970.0,5530.000000000011,3465.0000000007576,Bearish Call Modified Butterfly,45.48,54.52,0.6265822784811484,-550.0000000000002,-49.99999999999998,20.0,80.0,-29.999999999999982,105.0,10.0,Call,107.5,-30.0,Call,112.0,20.0,Call,XBI
-2000.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15865076923076896,-1031.23,0.30769230769230715,2000.0,6500.000000000011,3495.0000000007576,Bearish Call Modified Butterfly,45.48,54.52,0.5376923076924234,-660.0,-60.0,-9.999999999999998,80.0,-29.999999999999982,106.0,10.0,Call,107.5,-30.0,Call,112.5,20.0,Call,XBI
-1560.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1316288819875774,-847.69,0.2422360248447201,1560.0,6440.000000000011,4555.000000000744,Bearish Call Modified Butterfly,45.48,54.52,0.7072981366460771,-679.9999999999998,-40.000000000000014,-19.999999999999996,110.00000000000001,-39.99999999999998,104.0,10.0,Call,107.0,-30.0,Call,112.5,20.0,Call,XBI
-2500.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.08996533333333308,-674.74,0.33333333333333237,2500.0,7500.000000000022,5495.000000000744,Bearish Call Modified Butterfly,45.48,54.52,0.7326666666667637,-800.0000000000003,-50.00000000000002,0.0,130.00000000000006,-39.99999999999999,103.5,10.0,Call,106.5,-30.0,Call,113.0,20.0,Call,XBI
-2950.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.08563841059602625,-646.57,0.39072847682119094,2950.0,7550.000000000022,5445.000000000744,Bearish Call Modified Butterfly,45.48,54.52,0.7211920529802289,-850.0,-40.000000000000014,-19.999999999999996,100.00000000000004,-30.000000000000004,104.0,10.0,Call,106.5,-30.0,Call,113.0,20.0,Call,XBI
-930.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.24779271708683315,-884.62,0.2605042016806706,930.0,3570.0000000000227,1425.000000000772,Bearish Call Modified Butterfly,45.48,54.52,0.3991596638657599,-340.00000000000006,-19.99999999999997,5.551115123125783e-15,40.000000000000036,0.0,108.0,10.0,Call,108.5,-30.0,Call,111.0,20.0,Call,XBI
-580.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.27709064327485194,-947.65,0.16959064327485268,580.0,3420.0000000000227,1575.000000000772,Bearish Call Modified Butterfly,45.48,54.52,0.4605263157896963,-300.0,-19.99999999999997,5.551115123125783e-15,50.0,0.0,107.5,10.0,Call,108.5,-30.0,Call,111.0,20.0,Call,XBI
-3030.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11818607764390862,-882.85,0.4056224899598382,3030.0,7470.000000000022,3525.0000000007576,Bearish Call Modified Butterfly,45.48,54.52,0.4718875502009032,-800.0,-49.99999999999998,-9.999999999999998,100.0,-39.99999999999997,107.0,10.0,Call,107.5,-30.0,Call,113.0,20.0,Call,XBI
-2750.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1409170370370368,-951.19,0.4074074074074068,2750.0,6750.000000000011,3245.0000000007576,Bearish Call Modified Butterfly,46.27,53.73,0.4807407407408522,-719.9999999999999,-49.999999999999986,-9.999999999999998,80.0,-19.999999999999986,107.0,10.0,Call,107.5,-30.0,Call,112.5,20.0,Call,XBI
-3790.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.09298184176394267,-716.89,0.4915693904020738,3790.0,7710.000000000022,4285.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.5557717250325204,-889.9999999999999,-19.999999999999996,-40.0,110.00000000000006,-49.99999999999998,106.5,10.0,Call,107.0,-30.0,Call,113.0,20.0,Call,XBI
-2360.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12809036144578292,-850.52,0.3554216867469874,2360.0,6640.000000000011,4355.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.6558734939760146,-729.9999999999999,-40.000000000000014,-30.0,100.00000000000003,-29.999999999999982,105.0,10.0,Call,107.0,-30.0,Call,112.5,20.0,Call,XBI
-3750.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.08379354838709653,-649.4,0.4838709677419341,3750.0,7750.000000000022,5245.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.6767741935484812,-900.0000000000003,-40.000000000000014,-30.0,90.00000000000003,-19.999999999999996,105.0,10.0,Call,106.5,-30.0,Call,113.0,20.0,Call,XBI
-1720.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.18520761245674705,-1070.5,0.29757785467127973,1720.0,5780.000000000011,3215.0000000007576,Bearish Call Modified Butterfly,46.27,53.73,0.5562283737025522,-600.0000000000002,-39.99999999999998,10.000000000000004,59.999999999999986,-29.999999999999982,106.0,10.0,Call,107.5,-30.0,Call,112.0,20.0,Call,XBI
-780.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.24637634408602,-916.52,0.20967741935483744,780.0,3720.0000000000227,2275.000000000772,Bearish Call Modified Butterfly,46.27,53.73,0.6115591397851501,-349.99999999999966,-29.999999999999982,10.000000000000004,59.999999999999964,-9.999999999999986,106.5,10.0,Call,108.0,-30.0,Call,111.0,20.0,Call,XBI
-1280.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15506293706293678,-886.96,0.22377622377622336,1280.0,5720.000000000011,4275.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.747377622377751,-619.9999999999999,-19.999999999999996,5.551115123125783e-15,89.99999999999999,-39.99999999999998,104.0,10.0,Call,107.0,-30.0,Call,112.0,20.0,Call,XBI
-1799.9999999999998,SPDR SERIES TRUST S&P BIOTECH ETF,-0.17747872340425447,-834.15,0.38297872340425343,1799.9999999999998,4700.000000000023,2295.0000000007717,Bearish Call Modified Butterfly,46.27,53.73,0.48829787234058736,-499.99999999999983,-19.99999999999997,2.7755575615628914e-15,69.99999999999997,-19.99999999999997,107.5,10.0,Call,108.0,-30.0,Call,111.5,20.0,Call,XBI
-4300.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.04276103896103884,-329.26,0.5584415584415569,4300.0,7700.000000000022,6295.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.8175324675325618,-939.9999999999995,-9.999999999999986,-19.999999999999996,130.00000000000003,-30.000000000000004,104.0,10.0,Call,106.0,-30.0,Call,113.0,20.0,Call,XBI
-3390.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1015335085413926,-772.67,0.44546649145860584,3390.0,7610.000000000022,4385.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.5762155059133681,-860.0000000000001,-30.000000000000004,-40.0,100.0,-49.99999999999998,106.0,10.0,Call,107.0,-30.0,Call,113.0,20.0,Call,XBI
-2220.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10960029498525056,-743.09,0.3274336283185835,2220.0,6780.000000000011,5215.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.7691740412980436,-720.0000000000001,-50.000000000000014,0.0,110.00000000000003,-20.0,103.5,10.0,Call,106.5,-30.0,Call,112.5,20.0,Call,XBI
-3850.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.04672287581699333,-357.43,0.5032679738562077,3850.0,7650.000000000022,6345.000000000744,Bearish Call Modified Butterfly,46.27,53.73,0.8294117647059772,-889.9999999999999,-19.999999999999996,0.0,160.00000000000006,-39.99999999999999,103.5,10.0,Call,106.0,-30.0,Call,113.0,20.0,Call,XBI
-549.9999999999995,SPDR SERIES TRUST S&P BIOTECH ETF,-0.3132711864406755,-924.15,0.1864406779661001,549.9999999999995,2950.000000000023,1045.0000000007715,Bearish Call Modified Butterfly,47.07,52.93,0.354237288135852,-280.00000000000006,2.220446049250313e-14,2.7755575615628914e-15,19.99999999999997,1.1102230246251565e-14,108.0,10.0,Call,108.5,-30.0,Call,110.5,20.0,Call,XBI
-1130.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.23055813953488236,-892.26,0.2919896640826856,1130.0,3870.0000000000227,2125.000000000772,Bearish Call Modified Butterfly,47.07,52.93,0.5490956072353385,-379.9999999999997,-29.999999999999982,10.000000000000004,50.0,0.0,107.0,10.0,Call,108.0,-30.0,Call,111.0,20.0,Call,XBI
-3510.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11233619456366202,-785.23,0.5021459227467795,3510.0,6990.000000000022,4005.0000000007435,Bearish Call Modified Butterfly,47.07,52.93,0.5729613733906626,-809.9999999999998,-19.999999999999996,-40.0,90.00000000000003,-29.999999999999982,106.5,10.0,Call,107.0,-30.0,Call,112.5,20.0,Call,XBI
-4500.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.07998499999999978,-639.88,0.5624999999999984,4500.0,8000.000000000022,4995.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.6243750000000913,-950.0000000000003,-30.000000000000004,-40.0,70.00000000000001,-19.999999999999996,106.0,10.0,Call,106.5,-30.0,Call,113.0,20.0,Call,XBI
-3570.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.061438672438672244,-425.77,0.5151515151515136,3570.0,6930.000000000022,6065.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.8751803751804798,-809.9999999999998,-19.999999999999996,0.0,140.00000000000003,-19.999999999999996,103.5,10.0,Call,106.0,-30.0,Call,112.5,20.0,Call,XBI
-2670.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10467203513909207,-714.91,0.39092240117130245,2670.0,6830.000000000011,5165.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.7562225475842951,-769.9999999999999,-40.000000000000014,-19.999999999999996,80.00000000000003,-9.999999999999998,104.0,10.0,Call,106.5,-30.0,Call,112.5,20.0,Call,XBI
-5100.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.04203670886075937,-332.09,0.6455696202531628,5100.0,7900.000000000022,6095.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.7715189873418642,-989.9999999999999,-9.999999999999986,-30.0,120.00000000000001,-19.999999999999996,105.0,10.0,Call,106.0,-30.0,Call,113.0,20.0,Call,XBI
-2080.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1503023648648646,-889.79,0.3513513513513507,2080.0,5920.000000000011,4075.0000000007435,Bearish Call Modified Butterfly,47.07,52.93,0.688344594594719,-670.0000000000001,-19.999999999999996,-9.999999999999998,80.0,-29.999999999999982,105.0,10.0,Call,107.0,-30.0,Call,112.0,20.0,Call,XBI
-3110.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12206240928882418,-841.01,0.4513788098693752,3110.0,6890.000000000011,4105.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.5957910014514859,-779.9999999999999,-30.000000000000014,-40.0,80.0,-29.999999999999982,106.0,10.0,Call,107.0,-30.0,Call,112.5,20.0,Call,XBI
-4020.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.0569627507163322,-397.6,0.5759312320916887,4020.0,6980.000000000022,6015.000000000744,Bearish Call Modified Butterfly,47.07,52.93,0.8617478510029692,-859.9999999999994,-9.999999999999986,-19.999999999999996,110.00000000000001,-10.000000000000009,104.0,10.0,Call,106.0,-30.0,Call,112.5,20.0,Call,XBI
-2120.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.17257142857142826,-1014.72,0.3605442176870742,2120.0,5880.000000000011,3115.0000000007576,Bearish Call Modified Butterfly,47.07,52.93,0.5297619047620327,-630.0000000000001,-29.99999999999997,10.000000000000004,70.0,-29.999999999999982,106.5,10.0,Call,107.5,-30.0,Call,112.0,20.0,Call,XBI
-1820.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.20129922779922693,-1042.73,0.3513513513513498,1820.0,5180.000000000023,2815.0000000007576,Bearish Call Modified Butterfly,47.86,52.14,0.5434362934364373,-550.0,-29.999999999999982,10.000000000000004,50.0,-29.999999999999982,106.5,10.0,Call,107.5,-30.0,Call,111.5,20.0,Call,XBI
-1940.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12910066006600637,-782.35,0.32013201320131957,1940.0,6060.000000000011,4935.000000000744,Bearish Call Modified Butterfly,47.86,52.14,0.8143564356436856,-660.0000000000003,-29.999999999999993,20.0,90.00000000000001,-20.0,103.5,10.0,Call,106.5,-30.0,Call,112.0,20.0,Call,XBI
-2390.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12343371522094904,-754.18,0.3911620294599011,2390.0,6110.000000000011,4885.000000000744,Bearish Call Modified Butterfly,47.86,52.14,0.7995090016367815,-710.0000000000001,-19.999999999999996,5.551115123125783e-15,60.00000000000001,-9.999999999999998,104.0,10.0,Call,106.5,-30.0,Call,112.0,20.0,Call,XBI
-980.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.18226494023904344,-914.97,0.19521912350597567,980.0,5020.000000000011,3975.0000000007435,Bearish Call Modified Butterfly,47.86,52.14,0.7918326693228556,-539.9999999999999,-19.999999999999996,5.551115123125783e-15,70.00000000000001,-39.99999999999998,104.0,10.0,Call,107.0,-30.0,Call,111.5,20.0,Call,XBI
-4820.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.055770194986072254,-400.43,0.6713091922005551,4820.0,7180.000000000022,5815.000000000744,Bearish Call Modified Butterfly,47.86,52.14,0.8098885793872878,-909.9999999999998,-9.999999999999986,-30.0,100.0,0.0,105.0,10.0,Call,106.0,-30.0,Call,112.5,20.0,Call,XBI
-3470.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10209672830725447,-717.74,0.4935988620199139,3470.0,7030.000000000011,4965.000000000744,Bearish Call Modified Butterfly,47.86,52.14,0.7062588904695215,-820.0000000000001,-40.000000000000014,-30.0,70.00000000000004,0.0,105.0,10.0,Call,106.5,-30.0,Call,112.5,20.0,Call,XBI
-2470.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.164255389718076,-990.46,0.4096185737976775,2470.0,6030.000000000011,2965.0000000007576,Bearish Call Modified Butterfly,47.86,52.14,0.491708126036609,-660.0000000000001,-29.99999999999997,10.000000000000004,59.999999999999986,-19.999999999999986,107.0,10.0,Call,107.5,-30.0,Call,112.0,20.0,Call,XBI
-2830.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14266936790923798,-880.27,0.4586709886547804,2830.0,6170.000000000011,3825.0000000007435,Bearish Call Modified Butterfly,47.86,52.14,0.6199351701784014,-720.0000000000001,-9.999999999999998,-19.999999999999996,59.999999999999986,-29.999999999999982,106.0,10.0,Call,107.0,-30.0,Call,112.0,20.0,Call,XBI
-1420.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.2162421259842515,-1098.51,0.2795275590551175,1420.0,5080.000000000011,2915.0000000007576,Bearish Call Modified Butterfly,47.86,52.14,0.5738188976379431,-520.0000000000001,-39.99999999999998,10.000000000000004,40.000000000000014,-29.999999999999982,106.0,10.0,Call,107.5,-30.0,Call,111.5,20.0,Call,XBI
-1420.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.22275735294117524,-908.85,0.34803921568627255,1420.0,4080.0000000000227,1915.000000000772,Bearish Call Modified Butterfly,47.86,52.14,0.4693627450982258,-419.9999999999998,-19.99999999999997,2.7755575615628914e-15,49.99999999999996,2.220446049250313e-14,107.5,10.0,Call,108.0,-30.0,Call,111.0,20.0,Call,XBI
-3740.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.069787539936102,-436.87,0.5974440894568669,3740.0,6260.000000000022,5735.000000000744,Bearish Call Modified Butterfly,48.66,51.34,0.91613418530363,-799.9999999999995,10.000000000000032,5.551115123125783e-15,89.99999999999999,-10.000000000000009,104.0,10.0,Call,106.0,-30.0,Call,112.0,20.0,Call,XBI
-2170.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1910825515947459,-1018.47,0.407129455909942,2170.0,5330.000000000023,2665.0000000007576,Bearish Call Modified Butterfly,48.66,51.34,0.50000000000014,-580.0000000000001,-29.999999999999982,10.000000000000004,40.000000000000036,-19.99999999999997,107.0,10.0,Call,107.5,-30.0,Call,111.5,20.0,Call,XBI
-6250.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.021681212121212063,-178.87,0.7575757575757556,6250.0,8250.000000000022,7745.000000000715,Bearish Call Modified Butterfly,48.66,51.34,0.938787878787963,-1040.0000000000002,9.999999999999986,-29.999999999999993,100.0,-39.99999999999999,103.5,10.0,Call,105.0,-30.0,Call,113.0,20.0,Call,XBI
-6700.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.018156626506024048,-150.7,0.8072289156626484,6700.0,8300.000000000022,7695.000000000715,Bearish Call Modified Butterfly,48.66,51.34,0.9271084337350235,-1089.9999999999998,19.999999999999996,-49.999999999999986,69.99999999999997,-30.000000000000004,104.0,10.0,Call,105.0,-30.0,Call,113.0,20.0,Call,XBI
-1640.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1511865671641788,-810.36,0.3059701492537307,1640.0,5360.000000000011,4635.000000000744,Bearish Call Modified Butterfly,48.66,51.34,0.8647388059702863,-580.0000000000002,-29.999999999999993,20.0,70.00000000000004,-20.0,103.5,10.0,Call,106.5,-30.0,Call,111.5,20.0,Call,XBI
-3190.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11996988906497602,-757.01,0.5055467511885887,3190.0,6310.000000000011,4685.000000000744,Bearish Call Modified Butterfly,48.66,51.34,0.7424722662441736,-760.0000000000003,-19.999999999999996,-9.999999999999998,50.00000000000002,0.0,105.0,10.0,Call,106.5,-30.0,Call,112.0,20.0,Call,XBI
-749.9999999999995,SPDR SERIES TRUST S&P BIOTECH ETF,-0.28670461538461334,-931.79,0.23076923076922898,749.9999999999995,3250.000000000023,1745.0000000007715,Bearish Call Modified Butterfly,48.66,51.34,0.5369230769233104,-319.9999999999998,-9.999999999999964,10.000000000000004,29.999999999999936,2.220446049250313e-14,107.0,10.0,Call,108.0,-30.0,Call,110.5,20.0,Call,XBI
-1780.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.17582375478927165,-917.8,0.34099616858237475,1780.0,5220.000000000011,3775.0000000007435,Bearish Call Modified Butterfly,48.66,51.34,0.7231800766284934,-590.0,-19.999999999999996,-9.999999999999998,60.00000000000003,-29.999999999999982,105.0,10.0,Call,107.0,-30.0,Call,111.5,20.0,Call,XBI
-3290.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.07488566827697236,-465.04,0.529790660225441,3290.0,6210.000000000022,5785.000000000744,Bearish Call Modified Butterfly,48.66,51.34,0.9315619967795046,-749.9999999999998,2.220446049250313e-14,20.0,120.00000000000001,-19.999999999999996,103.5,10.0,Call,106.0,-30.0,Call,112.0,20.0,Call,XBI
-4220.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.09728296703296689,-708.22,0.5796703296703288,4220.0,7280.000000000011,4715.000000000744,Bearish Call Modified Butterfly,48.66,51.34,0.6476648351649363,-870.0000000000001,-30.000000000000014,-40.0,50.00000000000002,0.0,106.0,10.0,Call,106.5,-30.0,Call,112.5,20.0,Call,XBI
-3230.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.13149920255183367,-824.5,0.5151515151515134,3230.0,6270.000000000022,3725.0000000007435,Bearish Call Modified Butterfly,48.66,51.34,0.5940988835726843,-749.9999999999999,2.220446049250313e-14,-19.999999999999996,70.00000000000001,-29.999999999999982,106.5,10.0,Call,107.0,-30.0,Call,112.0,20.0,Call,XBI
-2990.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.0894827586206893,-493.05,0.5426497277676929,2990.0,5510.000000000022,5485.000000000744,Bearish Call Modified Butterfly,49.46,50.54,0.9954627949184613,-669.9999999999998,2.220446049250313e-14,20.0,100.00000000000004,-19.999999999999996,103.5,10.0,Call,106.0,-30.0,Call,111.5,20.0,Call,XBI
